Unnamed: 0,name,address,lat,lon
1,,"2889 S ROLLAND RD REMUS, MI 49340",43.59729,-85.02638
2,,"11084 E PICKARD MOUNT PLEASANT, MI 48858",43.6114,-84.62702
3,,"309 W WRIGHT SHEPHERD, MI 48883",43.52408,-84.69511
4,,"3032 S WINN RD MOUNT PLEASANT, MI 48858",43.59627,-84.90817
5,,"7016 E BEAL CITY RD MOUNT PLEASANT, MI 48858",43.66928,-84.70675
6,,"33 E MICHIGAN AVE HESPERIA, MI 49421",43.57181,-86.03894
7,,"WINN COMMUNITY BUILDING MT PLEASANT, MI 48858",43.52479,-84.89773
8,,"1998 W STEVENSON LAKE RD FARWELL, MI 48622",43.77039,-84.88816
9,,"401 FIRST STREET ELBERTA, MI 49628",44.61207,-86.22239
10,,"E ROSEBUSH ROAD ROSEBUSH, MI 48878",43.69847,-84.76668
11,,"101 S ADAMS ST MT. PLEASANT, MI 48858",43.60363,-84.78989
12,,"320 W. BROADWAY ST. MOUNT PLEASANT, MI 48858",43.60479,-84.77912
13,,"251 S BROWN ST MT PLEASANT, MI 48858",43.60307,-84.76195
14,,"720 N KINNEY ST MT PLEASANT, MI 48858",43.6102,-84.76999
15,,"1155 S ELIZABETH ST MT PLEASANT, MI 48858",43.59146,-84.76093
16,,"801 S KINNEY AVE MT PLEASANT, MI 48858",43.59628,-84.76983
17,,"1560 WATSON ST MT PLEASANT, MI 48858",43.5855,-84.78614
18,,"3024 W WEIDMAN RD WEIDMAN, MI 48893",43.68408,-84.90967
19,,"8803 SW COUNTY LINE ROAD BLANCHARD, MI 49310",43.51195,-85.08531
20,,"3550 N ROLLAND RD WEIDMAN, MI 48893",43.69115,-85.02725
21,,"2010 S LINCOLN RD MT PLEASANT, MI 48858",43.61121,-84.80848
22,,"5142 BUD ST MOUNT PLEASANT, MI 48858",43.61397,-84.74528
23,,"2200 SOUTH LINCOLN RD MOUNT PLEASANT, MI 48858",43.60929,-84.80849
24,,"4031 E. STEVENSON LAKE RD CLARE, MI 48617",43.77148,-84.76759
25,,"10509 N. LOOMIS RD CLARE, MI 48617",43.79282,-84.66689
